CVEGEO,homi_count,POBTOT,P_18YMAS,P18YM_PB,GRAPROES,VIVPAR_HAB,VPH_PISODT,PROM_OCUP,VPH_TV,VPH_AUTOM,VPH_PC,VPH_INTER,INDICE_GLOBAL,NSE_num,NSE_char
0901600010247,5.0,9544.0,6767.0,3406.0,10.21,2686.0,2656.0,3.46,2636.0,1018.0,1256.0,908.0,0.493716217012327,5.0,C
0901600010251,6.0,8420.0,5933.0,3240.0,10.45,2404.0,2380.0,3.41,2361.0,943.0,1163.0,859.0,0.508258447508415,5.0,C
0901600010270,1.0,8389.0,6184.0,3480.0,10.76,2495.0,2440.0,3.31,2453.0,1080.0,1275.0,952.0,0.527834744761475,5.0,C
0901600010285,3.0,6486.0,4876.0,3160.0,11.63,2131.0,2103.0,3.0,2096.0,923.0,1150.0,903.0,0.557652219170158,5.0,C
090160001029A,4.0,9024.0,6854.0,5089.0,12.47,2991.0,2952.0,2.98,2955.0,1531.0,1934.0,1577.0,0.620614793027412,6.0,C+
0901600010302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358872007071284,2.0,D
0901600010317,1.0,1953.0,1615.0,1338.0,13.37,719.0,715.0,2.65,713.0,448.0,508.0,454.0,0.68426484377515,6.0,C+
0901600010321,0.0,2080.0,1656.0,1348.0,13.37,760.0,746.0,2.67,751.0,522.0,540.0,474.0,0.68850708417721,6.0,C+
0901600010336,0.0,984.0,820.0,662.0,13.32,357.0,354.0,2.66,353.0,240.0,257.0,226.0,0.693953775348394,7.0,A/B
0901600010340,0.0,1027.0,782.0,514.0,11.67,323.0,312.0,3.01,319.0,186.0,206.0,173.0,0.608343702660317,6.0,C+
090160001036A,0.0,3276.0,2261.0,1083.0,9.89,848.0,839.0,3.59,832.0,264.0,342.0,272.0,0.467130520331271,4.0,C-
0901600010374,2.0,5503.0,3867.0,1798.0,9.76,1522.0,1433.0,3.55,1478.0,484.0,574.0,429.0,0.44651967522987,4.0,C-
0901600010389,1.0,4590.0,3166.0,1454.0,9.86,1252.0,1237.0,3.52,1228.0,416.0,491.0,362.0,0.460457663963031,4.0,C-
0901600010393,2.0,10936.0,8118.0,4996.0,11.17,3420.0,3367.0,3.1,3351.0,1570.0,1862.0,1476.0,0.553096190011038,5.0,C
0901600010410,0.0,1635.0,1345.0,1131.0,14.16,541.0,531.0,2.97,538.0,464.0,433.0,417.0,0.765821690814414,7.0,A/B
0901600010425,0.0,2552.0,2021.0,1651.0,13.44,999.0,990.0,2.48,985.0,675.0,700.0,638.0,0.688307697943012,6.0,C+
090160001043A,0.0,1716.0,1391.0,1109.0,13.19,612.0,602.0,2.69,603.0,390.0,421.0,347.0,0.66623594348451,6.0,C+
0901600010444,2.0,3252.0,2673.0,2348.0,14.63,1280.0,1251.0,2.51,1262.0,1110.0,1116.0,1058.0,0.784787449561755,7.0,A/B
0901600010459,1.0,3396.0,2539.0,1566.0,11.34,1090.0,1081.0,3.01,1062.0,641.0,676.0,569.0,0.598067435196785,6.0,C+
0901600010463,0.0,3524.0,2560.0,1289.0,10.33,999.0,980.0,3.51,977.0,415.0,438.0,367.0,0.497458308596785,5.0,C
0901600010478,1.0,3347.0,2540.0,2369.0,15.61,1381.0,1310.0,2.33,1368.0,1274.0,1262.0,1188.0,0.811414817784418,7.0,A/B
0901600010482,0.0,4421.0,3293.0,2123.0,11.51,1409.0,1347.0,3.07,1389.0,711.0,851.0,674.0,0.57942777112782,6.0,C+
0901600010497,6.0,8866.0,6320.0,3176.0,10.17,2641.0,2547.0,3.31,2600.0,777.0,1108.0,828.0,0.466189045879091,4.0,C-
090160001050A,1.0,4828.0,3554.0,1928.0,10.44,1480.0,1458.0,3.21,1458.0,508.0,679.0,509.0,0.49509405465312,5.0,C
0901600010514,0.0,495.0,348.0,328.0,14.48,124.0,124.0,3.87,123.0,122.0,117.0,108.0,0.836759552887451,7.0,A/B
0901600010529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358872007071284,2.0,D
0901600010533,0.0,9.0,8.0,6.0,12.38,5.0,5.0,1.8,5.0,4.0,4.0,3.0,0.694511278195489,7.0,A/B
0901600010548,0.0,2105.0,1642.0,1405.0,14.31,743.0,735.0,2.63,732.0,627.0,611.0,578.0,0.769157130834522,7.0,A/B
0901600010552,0.0,188.0,188.0,86.0,9.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447261974250442,4.0,C-
0901600010571,0.0,1924.0,1569.0,1306.0,14.2,806.0,761.0,2.29,794.0,661.0,665.0,635.0,0.746793330136953,7.0,A/B
0901600010586,0.0,101.0,89.0,85.0,15.8,51.0,48.0,1.98,49.0,45.0,46.0,48.0,0.806900256258624,7.0,A/B
0901600010590,0.0,696.0,526.0,425.0,13.23,238.0,234.0,2.81,235.0,170.0,172.0,157.0,0.69564616258876,7.0,A/B
0901600010603,2.0,2360.0,1862.0,1460.0,13.09,830.0,802.0,2.71,815.0,537.0,628.0,574.0,0.689725657116728,7.0,A/B
0901600010622,1.0,4691.0,3170.0,2310.0,12.49,1418.0,1373.0,3.0,1302.0,1198.0,1090.0,1009.0,0.719141635028102,7.0,A/B
0901600010637,0.0,3398.0,1936.0,1381.0,12.5,844.0,827.0,3.13,781.0,761.0,684.0,645.0,0.73888754700549,7.0,A/B
0901600010641,1.0,1835.0,1211.0,990.0,13.68,540.0,532.0,2.8,507.0,491.0,451.0,424.0,0.777079292942392,7.0,A/B
0901600010656,1.0,3400.0,2025.0,1672.0,13.96,898.0,815.0,2.72,873.0,781.0,785.0,758.0,0.772794501638076,7.0,A/B
0901600010660,0.0,4114.0,2755.0,2224.0,13.77,1397.0,1371.0,2.35,1385.0,1103.0,1137.0,1092.0,0.742572259463957,7.0,A/B
0901600010675,1.0,2485.0,1905.0,1590.0,14.27,1002.0,986.0,2.22,991.0,847.0,847.0,820.0,0.771339848513263,7.0,A/B
090160001068A,1.0,2346.0,1560.0,1323.0,14.12,797.0,778.0,2.29,780.0,664.0,691.0,660.0,0.771343113717552,7.0,A/B
0901600010694,0.0,1083.0,693.0,595.0,14.45,293.0,292.0,2.84,292.0,248.0,259.0,249.0,0.795014854749865,7.0,A/B
0901600010707,1.0,1935.0,1417.0,1239.0,13.72,661.0,655.0,2.51,646.0,538.0,562.0,526.0,0.764207066234354,7.0,A/B
0901600010711,0.0,2906.0,1653.0,1390.0,13.96,781.0,765.0,2.47,764.0,604.0,632.0,592.0,0.743497802383791,7.0,A/B
0901600010730,0.0,3078.0,2024.0,1633.0,13.93,906.0,887.0,2.81,889.0,835.0,828.0,808.0,0.797802654757168,7.0,A/B
0901600010745,0.0,2734.0,1779.0,1374.0,13.34,842.0,828.0,2.66,781.0,702.0,667.0,646.0,0.741421920723118,7.0,A/B
090160001075A,1.0,764.0,454.0,365.0,13.95,214.0,211.0,2.56,209.0,185.0,177.0,169.0,0.765643936691814,7.0,A/B
0901600010764,0.0,411.0,187.0,168.0,15.0,117.0,116.0,1.9,116.0,100.0,104.0,99.0,0.796830855333177,7.0,A/B
0901600010779,1.0,1467.0,898.0,725.0,13.73,436.0,415.0,2.45,426.0,373.0,365.0,352.0,0.760092270641573,7.0,A/B
0901600010783,0.0,3229.0,1473.0,1157.0,13.72,672.0,660.0,2.6,665.0,601.0,585.0,567.0,0.784482022100097,7.0,A/B
0901600010798,4.0,253.0,222.0,178.0,13.27,101.0,97.0,2.46,101.0,57.0,69.0,67.0,0.6711195019655,6.0,C+
0901600010800,0.0,1631.0,967.0,772.0,12.65,378.0,370.0,4.16,371.0,323.0,314.0,291.0,0.741701478451925,7.0,A/B
0901600010815,0.0,2767.0,1892.0,1114.0,10.64,687.0,667.0,3.62,676.0,447.0,461.0,398.0,0.621072474699848,6.0,C+
090160001082A,0.0,2146.0,1619.0,935.0,10.99,550.0,540.0,3.82,537.0,322.0,322.0,274.0,0.584607061169278,6.0,C+
0901600010834,0.0,306.0,188.0,153.0,14.39,85.0,83.0,2.96,85.0,82.0,79.0,79.0,0.823407324215881,7.0,A/B
0901600010849,0.0,1030.0,792.0,640.0,14.11,311.0,309.0,3.01,305.0,289.0,273.0,263.0,0.798330662547434,7.0,A/B
0901600010853,0.0,2301.0,1719.0,1294.0,12.96,731.0,710.0,2.75,724.0,701.0,637.0,627.0,0.782079767366699,7.0,A/B
0901600010868,0.0,1388.0,987.0,716.0,11.93,356.0,349.0,3.32,350.0,322.0,293.0,279.0,0.752576517603279,7.0,A/B
0901600010872,0.0,1440.0,1088.0,830.0,13.39,384.0,378.0,3.33,378.0,373.0,350.0,340.0,0.807586950832965,7.0,A/B
0901600010887,0.0,249.0,170.0,133.0,13.57,68.0,68.0,3.0,67.0,58.0,60.0,55.0,0.772657948978996,7.0,A/B
0901600010891,1.0,2133.0,1682.0,1331.0,13.48,741.0,724.0,2.65,720.0,480.0,537.0,494.0,0.689225308460191,6.0,C+
0901600010904,0.0,1308.0,943.0,757.0,13.22,334.0,329.0,3.43,329.0,316.0,299.0,292.0,0.809089228678921,7.0,A/B
0901600010919,0.0,812.0,592.0,444.0,12.82,186.0,181.0,3.9,181.0,177.0,164.0,158.0,0.79287075214919,7.0,A/B
0901600010923,0.0,1515.0,1054.0,774.0,12.96,330.0,326.0,3.85,328.0,316.0,296.0,287.0,0.804153118046107,7.0,A/B
0901600010938,0.0,116.0,80.0,59.0,13.87,29.0,29.0,3.38,29.0,27.0,25.0,25.0,0.795862822961697,7.0,A/B
0901600010942,1.0,958.0,736.0,386.0,8.83,221.0,213.0,3.82,218.0,208.0,193.0,186.0,0.730833937140627,7.0,A/B
0901600010957,0.0,134.0,93.0,75.0,13.37,44.0,43.0,2.43,44.0,35.0,32.0,31.0,0.726000979910049,7.0,A/B
0901600010961,0.0,897.0,632.0,347.0,9.58,203.0,189.0,3.9,199.0,196.0,178.0,178.0,0.744358209235129,7.0,A/B
0901600010976,0.0,101.0,82.0,65.0,13.48,30.0,30.0,3.17,30.0,24.0,25.0,25.0,0.766439039672352,7.0,A/B
0901600010980,0.0,770.0,526.0,402.0,13.51,182.0,182.0,3.62,182.0,177.0,165.0,162.0,0.815130643566058,7.0,A/B
0901600010995,0.0,1888.0,1291.0,975.0,13.34,502.0,500.0,3.11,497.0,452.0,432.0,417.0,0.77519975213183,7.0,A/B
090160001100A,1.0,19.0,18.0,11.0,11.56,8.0,7.0,2.38,7.0,5.0,4.0,4.0,0.560440685045948,6.0,C+
0901600011014,0.0,234.0,174.0,136.0,13.85,60.0,60.0,3.37,60.0,58.0,56.0,54.0,0.820009481106417,7.0,A/B
0901600011029,0.0,2340.0,1946.0,1542.0,13.65,846.0,836.0,2.55,826.0,593.0,643.0,594.0,0.708299726799907,7.0,A/B
0901600011033,0.0,1106.0,801.0,569.0,12.68,239.0,233.0,3.91,237.0,234.0,213.0,209.0,0.803839272446646,7.0,A/B
0901600011048,0.0,1106.0,756.0,538.0,12.79,213.0,209.0,4.4,212.0,207.0,191.0,188.0,0.809598924653462,7.0,A/B
0901600011052,0.0,880.0,559.0,363.0,11.25,184.0,175.0,3.69,183.0,176.0,160.0,157.0,0.767371632528373,7.0,A/B
0901600011067,0.0,724.0,479.0,220.0,8.34,144.0,123.0,4.07,143.0,137.0,133.0,131.0,0.714464178888418,7.0,A/B
0901600011071,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358872007071284,2.0,D
0901600011090,1.0,3881.0,2891.0,1498.0,10.27,1093.0,1073.0,3.47,1064.0,452.0,574.0,445.0,0.51839312680162,5.0,C
0901600011103,1.0,3505.0,2333.0,982.0,9.53,870.0,846.0,3.65,851.0,238.0,384.0,235.0,0.442806201651205,4.0,C-
0901600011118,1.0,6149.0,4237.0,2186.0,9.93,1541.0,1505.0,3.7,1512.0,616.0,754.0,592.0,0.503454963381407,5.0,C
0901600011122,1.0,2199.0,1476.0,637.0,9.27,567.0,549.0,3.49,554.0,175.0,238.0,181.0,0.449621273461096,4.0,C-
0901600011137,1.0,3740.0,2900.0,1962.0,11.67,1099.0,1052.0,3.32,1089.0,605.0,695.0,568.0,0.60506520818692,6.0,C+
0901600011141,0.0,3496.0,2643.0,1634.0,11.32,1100.0,1075.0,3.09,1072.0,515.0,658.0,536.0,0.569982063006514,6.0,C+
0901600011156,7.0,7599.0,5578.0,3385.0,11.2,2290.0,2242.0,3.26,2253.0,1079.0,1325.0,1087.0,0.564582481641405,6.0,C+
0901600011160,0.0,6974.0,5553.0,4168.0,12.68,2414.0,2387.0,2.8,2376.0,1357.0,1611.0,1394.0,0.640767161315511,6.0,C+
0901600011175,2.0,1619.0,1319.0,957.0,12.44,527.0,514.0,2.92,506.0,238.0,367.0,313.0,0.626447115813662,6.0,C+
090160001118A,2.0,7418.0,5911.0,4760.0,13.38,2746.0,2713.0,2.62,2693.0,1709.0,2053.0,1831.0,0.686367081914174,6.0,C+
0901600011194,2.0,1426.0,1118.0,730.0,11.45,450.0,439.0,3.04,428.0,197.0,281.0,227.0,0.58121291887711,6.0,C+
0901600011207,0.0,7668.0,5997.0,4346.0,12.49,2672.0,2615.0,2.8,2615.0,1432.0,1777.0,1526.0,0.627021519055654,6.0,C+
0901600011211,1.0,5038.0,3928.0,2829.0,12.29,1706.0,1700.0,2.89,1684.0,944.0,1120.0,959.0,0.630252885485083,6.0,C+
0901600011226,0.0,5214.0,4191.0,3466.0,13.69,2031.0,1970.0,2.51,1982.0,1384.0,1550.0,1436.0,0.705866887219047,7.0,A/B
0901600011230,0.0,678.0,489.0,364.0,13.43,148.0,147.0,4.14,148.0,148.0,144.0,140.0,0.846286506506276,7.0,A/B
0901600011245,1.0,370.0,232.0,177.0,13.62,83.0,79.0,3.77,73.0,74.0,73.0,73.0,0.776036315267366,7.0,A/B
090160001125A,0.0,1541.0,1124.0,773.0,12.84,309.0,301.0,4.39,307.0,303.0,295.0,291.0,0.821862972301753,7.0,A/B
0901600011264,1.0,1284.0,993.0,699.0,12.45,277.0,275.0,4.2,274.0,270.0,254.0,243.0,0.811152337067183,7.0,A/B
0901600011279,0.0,2196.0,1583.0,1109.0,12.81,509.0,502.0,3.54,493.0,477.0,438.0,416.0,0.774065406998079,7.0,A/B
0901600011283,0.0,1977.0,1219.0,809.0,12.0,415.0,403.0,3.56,413.0,392.0,366.0,355.0,0.771710746060953,7.0,A/B
0901600011298,0.0,1766.0,1358.0,970.0,12.78,377.0,362.0,4.31,374.0,372.0,361.0,361.0,0.822621413587709,7.0,A/B
0901600011300,1.0,5945.0,4008.0,3146.0,13.47,1300.0,1279.0,3.94,1278.0,1223.0,1196.0,1186.0,0.816633849814436,7.0,A/B
0901600011315,1.0,1622.0,1187.0,628.0,10.33,453.0,410.0,3.36,435.0,170.0,212.0,150.0,0.483865426899705,5.0,C
090160001132A,1.0,2669.0,2022.0,1096.0,10.38,826.0,780.0,3.17,807.0,316.0,362.0,267.0,0.487652882921767,5.0,C
0901600011334,1.0,3317.0,2373.0,1347.0,10.64,948.0,947.0,3.35,935.0,400.0,530.0,398.0,0.540514486291884,5.0,C
0901600011349,2.0,6342.0,4649.0,2326.0,9.76,1799.0,1766.0,3.48,1765.0,612.0,799.0,573.0,0.475283299020815,4.0,C-
0901600011353,0.0,1674.0,927.0,852.0,13.93,412.0,412.0,3.85,412.0,394.0,390.0,347.0,0.815192570603063,7.0,A/B
0901600011368,0.0,1524.0,899.0,824.0,13.82,330.0,313.0,4.02,329.0,318.0,321.0,297.0,0.824020218047249,7.0,A/B
0901700010013,4.0,4643.0,3270.0,1474.0,9.72,1270.0,1254.0,3.63,1261.0,346.0,447.0,295.0,0.435669340604528,4.0,C-
0901700010028,4.0,4915.0,3486.0,1610.0,9.87,1358.0,1314.0,3.58,1343.0,446.0,524.0,350.0,0.451904855864153,4.0,C-
0901700010032,8.0,6157.0,4368.0,2780.0,11.38,1860.0,1726.0,3.22,1838.0,884.0,1024.0,764.0,0.551186492232656,5.0,C
0901700010047,2.0,4060.0,2821.0,1365.0,9.96,1069.0,1043.0,3.63,1039.0,367.0,406.0,311.0,0.463737132066413,4.0,C-
0901700010051,3.0,3459.0,2461.0,1361.0,10.71,890.0,862.0,3.66,880.0,401.0,422.0,329.0,0.523751327081489,5.0,C
0901700010066,2.0,1759.0,1414.0,845.0,10.91,517.0,506.0,3.4,513.0,231.0,257.0,197.0,0.541599333459867,5.0,C
0901700010070,1.0,2672.0,2090.0,1077.0,10.12,900.0,875.0,2.97,891.0,263.0,397.0,287.0,0.474269575453786,4.0,C-
0901700010085,2.0,3038.0,2154.0,1124.0,10.3,789.0,789.0,3.67,779.0,306.0,325.0,241.0,0.489375280102189,5.0,C
090170001009A,3.0,4342.0,3004.0,1697.0,10.74,1116.0,1108.0,3.68,1101.0,511.0,550.0,424.0,0.530930064570837,5.0,C
0901700010102,1.0,2790.0,1988.0,989.0,10.19,735.0,730.0,3.65,721.0,253.0,314.0,234.0,0.480561330410858,4.0,C-
0901700010117,2.0,2991.0,2148.0,1131.0,10.39,783.0,775.0,3.62,776.0,295.0,359.0,270.0,0.500668911034838,5.0,C
0901700010121,1.0,5370.0,3938.0,1811.0,9.84,1466.0,1427.0,3.6,1437.0,543.0,622.0,439.0,0.468809597098949,4.0,C-
0901700010140,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358872007071284,2.0,D
0901700010155,3.0,2977.0,2224.0,1009.0,9.83,798.0,794.0,3.7,788.0,234.0,265.0,194.0,0.441088841064635,4.0,C-
090170001016A,0.0,1929.0,1474.0,841.0,10.83,540.0,526.0,3.54,529.0,219.0,232.0,173.0,0.506773550664937,5.0,C
0901700010174,2.0,2409.0,1837.0,1027.0,10.63,720.0,689.0,3.3,710.0,299.0,332.0,264.0,0.510995872850072,5.0,C
0901700010189,1.0,1613.0,1227.0,716.0,10.91,459.0,456.0,3.51,454.0,182.0,220.0,161.0,0.522779692611685,5.0,C
0901700010193,0.0,1695.0,1333.0,695.0,10.63,496.0,490.0,3.41,489.0,189.0,244.0,184.0,0.515463171619973,5.0,C
0901700010206,3.0,2610.0,2018.0,990.0,10.03,796.0,790.0,3.28,778.0,238.0,278.0,226.0,0.454664735940211,4.0,C-
0901700010210,19.0,13391.0,9052.0,2859.0,8.67,3602.0,3544.0,3.7,3551.0,572.0,872.0,564.0,0.362915756095997,2.0,D
0901700010225,9.0,7304.0,5155.0,1842.0,8.93,2022.0,1929.0,3.58,1979.0,399.0,633.0,445.0,0.391418723323169,3.0,D+
090170001023A,0.0,1936.0,1419.0,631.0,9.76,529.0,523.0,3.61,520.0,158.0,180.0,128.0,0.438547999438366,4.0,C-
0901700010244,1.0,2419.0,1775.0,975.0,10.71,643.0,638.0,3.7,638.0,254.0,276.0,195.0,0.501768902053195,5.0,C
0901700010259,1.0,1870.0,1378.0,823.0,10.93,502.0,494.0,3.71,491.0,205.0,226.0,184.0,0.525107750089027,5.0,C
0901700010263,0.0,1848.0,1400.0,698.0,10.51,495.0,480.0,3.73,485.0,230.0,235.0,173.0,0.511386295826145,5.0,C
0901700010278,1.0,2230.0,1658.0,878.0,10.46,601.0,594.0,3.71,594.0,245.0,269.0,194.0,0.50205911292099,5.0,C
0901700010282,6.0,3170.0,2433.0,1090.0,9.73,945.0,935.0,3.35,911.0,321.0,326.0,222.0,0.443684475857803,4.0,C-
0901700010297,3.0,3764.0,2704.0,1167.0,9.7,1081.0,1069.0,3.48,1056.0,315.0,340.0,253.0,0.42816733152693,3.0,D+
090170001030A,1.0,3481.0,2521.0,1465.0,10.97,964.0,950.0,3.51,948.0,409.0,480.0,361.0,0.528983725777172,5.0,C
